aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,matchedRoadAddress,complexNo,downloadDate,complexName,pyeongName,pyeongName2,max_floor,floor_type,dealDate,dealDateClass,pyeongName3
6209,광교더리브,41117-287,1013,0000,2013, , , ,"99,500",14,6,2023,중개거래,경기 수원시 영통구,84.92,13,1013,1,N,23.10.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2023-06-14,3,34
6206,광교더리브,41117-287,1013,0000,2013, , , ,"101,500",28,6,2023,중개거래,경기 수원영통구,84.92,22,1013,1,N,23.09.20,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,고층,2023-06-28,3,34
6203,광교더리브,41117-287,1013,0000,2013, , , ,"88,500",30,6,2023,중개거래,경기 수원영통구,74.78,11,1013,1,N,24.01.02,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,24.0,중층,2023-06-30,3,30
6203,광교더리브,41117-287,1013,0000,2013, , , ,"88,500",30,6,2023,중개거래,경기 수원영통구,74.78,11,1013,1,N,24.01.02,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,24.0,중층,2023-06-30,3,30
 ,광교더리브,41117-287,1013,0000,2013, ,23.08.16,O,"98,500",14,6,2023,중개거래,경기 수원시영통구,84.92,13,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,,,2023-06-14,3,34
6201,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",9,6,2023,중개거래,경기 수원영통구,74.78,11,1013,1,N,23.10.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,중층,2023-06-09,3,30
6201,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",9,6,2023,중개거래,경기 수원영통구,74.78,11,1013,1,N,23.10.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,중층,2023-06-09,3,30
6203,광교더리브,41117-287,1013,0000,2013, , , ,"96,500",6,6,2023,중개거래,경기 수원영통구,84.92,7,1013,1,N,23.09.11,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,저층,2023-06-06,3,34
6204,광교더리브,41117-287,1013,0000,2013, , , ,"93,500",8,6,2023,중개거래,경기 수원영통구,84.81,2,1013,1,N,23.09.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,23.0,저층,2023-06-08,3,34
6203,광교더리브,41117-287,1013,0000,2013, , , ,"93,500",10,6,2023,중개거래,경기 수원영통구,84.92,6,1013,1,N,23.08.04,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,저층,2023-06-10,3,34
6208,광교더리브,41117-287,1013,0000,2013, , , ,"105,000",21,7,2023,중개거래,경기 수원영통구,84.81,15,1013,1,N,23.11.15,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,중층,2023-07-21,3,34
6209,광교더리브,41117-287,1013,0000,2013, , , ,"103,900",15,7,2023,중개거래,경기 수원영통구,84.92,21,1013,1,N,23.10.24,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,고층,2023-07-15,3,34
6204,광교더리브,41117-287,1013,0000,2013, , , ,"90,300",25,7,2023,중개거래,경기 수원영통구,74.78,5,1013,1,N,23.09.21,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,23.0,저층,2023-07-25,3,30
6204,광교더리브,41117-287,1013,0000,2013, , , ,"90,300",25,7,2023,중개거래,경기 수원영통구,74.78,5,1013,1,N,23.09.21,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,23.0,저층,2023-07-25,3,30
6204,광교더리브,41117-287,1013,0000,2013, , , ,"92,000",13,7,2023,중개거래,경기 수원영통구,74.78,6,1013,1,N,23.08.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,23.0,저층,2023-07-13,3,30
6204,광교더리브,41117-287,1013,0000,2013, , , ,"92,000",13,7,2023,중개거래,경기 수원영통구,74.78,6,1013,1,N,23.08.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,23.0,저층,2023-07-13,3,30
6207,광교더리브,41117-287,1013,0000,2013, , , ,"101,000",12,7,2023,중개거래,경기 수원영통구,84.92,18,1013,1,N,23.09.15,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2023-07-12,3,34
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,700",19,7,2023,중개거래,경기 수원영통구,74.78,19,1013,1,N,23.09.11,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,24.0,고층,2023-07-19,3,30
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,700",19,7,2023,중개거래,경기 수원영통구,74.78,19,1013,1,N,23.09.11,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,24.0,고층,2023-07-19,3,30
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",25,7,2023,중개거래,경기 수원영통구,74.78,14,1013,1,N,23.08.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,24.0,중층,2023-07-25,3,30
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",25,7,2023,중개거래,경기 수원영통구,74.78,14,1013,1,N,23.08.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,24.0,중층,2023-07-25,3,30
6207,광교더리브,41117-287,1013,0000,2013, , , ,"102,500",8,7,2023,중개거래,경기 수원영통구,84.81,22,1013,1,N,23.09.08,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,고층,2023-07-08,3,34
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",8,7,2023,중개거래,경기 수원영통구,74.78,23,1013,1,N,23.08.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,24.0,고층,2023-07-08,3,30
6202,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",8,7,2023,중개거래,경기 수원영통구,74.78,23,1013,1,N,23.08.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,24.0,고층,2023-07-08,3,30
6201,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",6,7,2023,중개거래,경기 수원영통구,74.78,23,1013,1,N,23.10.13,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,고층,2023-07-06,3,30
6201,광교더리브,41117-287,1013,0000,2013, , , ,"89,800",6,7,2023,중개거래,경기 수원영통구,74.78,23,1013,1,N,23.10.13,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,고층,2023-07-06,3,30
6206,광교더리브,41117-287,1013,0000,2013, , , ,"100,000",24,8,2023,중개거래,경기 수원영통구,84.92,12,1013,1,N,23.11.16,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2023-08-24,3,34
6203,광교더리브,41117-287,1013,0000,2013, , , ,"100,000",30,8,2023,중개거래,경기 수원영통구,84.92,9,1013,1,N,24.01.03,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,중층,2023-08-30,3,34
6209,광교더리브,41117-287,1013,0000,2013, , , ,"105,300",4,8,2023,중개거래,경기 수원영통구,84.81,14,1013,1,N,23.10.04,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,중층,2023-08-04,3,34
6205,광교더리브,41117-287,1013,0000,2013, , , ,"97,000",11,8,2023,중개거래,경기 수원팔달구,84.81,26,1013,1,N,23.08.21,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,고층,2023-08-11,3,34
 ,광교더리브,41117-287,1013,0000,2013, ,23.08.11,O,"90,000",4,8,2023,중개거래,경기 수원팔달구,84.81,26,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2023-08-04,3,34
6205,광교더리브,41117-287,1013,0000,2013, , , ,"92,500",7,9,2023,직거래, ,84.92,17,1013,1,N,23.11.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2023-09-07,3,34
6208,광교더리브,41117-287,1013,0000,2013, , , ,"102,000",7,10,2023,중개거래,경기 수원영통구,84.92,9,1013,1,N,24.01.19,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,저층,2023-10-07,3,34
6206,광교더리브,41117-287,1013,0000,2013, , , ,"90,000",2,12,2023,중개거래,경기 수원시영통구,84.92,7,1013,1,N,24.07.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,저층,2023-12-02,3,34
6209,광교더리브,41117-287,1013,0000,2013, , , ,"91,000",7,12,2023,중개거래,경기 수원시영통구,84.81,3,1013,1,N,24.02.08,센트럴파크로,00034,00000,3177032,02,41117,0,41117, ,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,저층,2023-12-07,3,34
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"89,000",27,1,2024,중개거래,경기 수원시영통구,74.78,26,1013,1,N,24.04.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,탑층,2024-01-27,3,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"89,000",27,1,2024,중개거래,경기 수원시영통구,74.78,26,1013,1,N,24.04.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,탑층,2024-01-27,3,30
6209,광교더리브,41117-287,1013,0000,2013,개인, , ,"87,000",11,1,2024,중개거래,경기 수원시영통구,84.92,1,1013,1,N,24.03.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,1층,2024-01-11,3,34
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"97,000",8,2,2024,중개거래,경기 수원시 영통구,84.92,18,1013,1,N,24.03.19,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2024-02-08,3,34
 ,광교더리브,41117-287,1013,0000,2013,개인,24.04.25,O,"97,000",14,2,2024,중개거래,경기 수원시영통구,84.81,14,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-02-14,3,34
6203,광교더리브,41117-287,1013,0000,2013,개인, , ,"100,300",23,2,2024,중개거래,경기 수원시 영통구,84.92,12,1013,1,N,24.04.01,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,중층,2024-02-23,3,34
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"105,000",3,2,2024,중개거래,경기 수원시영통구,84.81,27,1013,1,N,24.04.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,탑층,2024-02-03,3,34
6208,광교더리브,41117-287,1013,0000,2013,개인, , ,"92,000",20,3,2024,중개거래,경기 수원시영통구,84.92,3,1013,1,N,24.05.31,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,저층,2024-03-20,1,34
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"70,500",29,3,2024,중개거래,경기 수원시 영통구,84.92,26,1013,1,N,24.04.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,고층,2024-03-29,1,34
6203,광교더리브,41117-287,1013,0000,2013,개인, , ,"99,000",23,3,2024,중개거래,경기 수원시 영통구,84.81,18,1013,1,N,24.04.01,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,24.0,고층,2024-03-23,1,34
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"93,500",22,3,2024,중개거래,경기 수원시영통구,74.78,17,1013,1,N,24.05.17,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,중층,2024-03-22,1,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"93,500",22,3,2024,중개거래,경기 수원시영통구,74.78,17,1013,1,N,24.05.17,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,중층,2024-03-22,1,30
6208,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,000",19,3,2024,중개거래,경기 수원시영통구,84.81,11,1013,1,N,24.05.16,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,중층,2024-03-19,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,000",19,3,2024,중개거래,경기 수원시영통구,84.81,11,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-03-19,1,34
6204,광교더리브,41117-287,1013,0000,2013,개인, , ,"98,000",20,4,2024,중개거래,경기 수원시 영통구,84.81,23,1013,1,N,24.07.19,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,23.0,탑층,2024-04-20,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"101,000",27,4,2024,중개거래,경기 수원시영통구,84.81,8,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-04-27,1,34
6209,광교더리브,41117-287,1013,0000,2013,개인, , ,"99,000",12,4,2024,중개거래,경기 수원시 영통구,84.81,27,1013,1,N,24.06.28,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,탑층,2024-04-12,1,34
6205,광교더리브,41117-287,1013,0000,2013,개인, , ,"104,000",19,4,2024,중개거래,경기 수원시 영통구,84.81,19,1013,1,N,24.09.13,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,고층,2024-04-19,1,34
6207,광교더리브,41117-287,1013,0000,2013,개인, , ,"97,000",25,4,2024,중개거래,경기 수원시영통구,84.81,14,1013,1,N,24.04.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,중층,2024-04-25,1,34
6209,광교더리브,41117-287,1013,0000,2013,개인, , ,"96,000",9,4,2024,중개거래,경기 수원시 영통구,84.81,21,1013,1,N,24.07.09,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,고층,2024-04-09,1,34
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"94,300",9,4,2024,중개거래,경기 수원시영통구,74.78,19,1013,1,N,24.06.26,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,고층,2024-04-09,1,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"94,300",9,4,2024,중개거래,경기 수원시영통구,74.78,19,1013,1,N,24.06.26,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,고층,2024-04-09,1,30
6207,광교더리브,41117-287,1013,0000,2013,개인, , ,"98,000",23,5,2024,중개거래,경기 수원시 영통구,84.81,7,1013,1,N,24.08.28,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,27.0,저층,2024-05-23,1,34
6207,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,600",28,5,2024,중개거래,경기 수원시영통구,84.92,23,1013,1,N,24.07.23,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,고층,2024-05-28,1,34
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"98,000",23,5,2024,중개거래,경기 수원시영통구,84.81,7,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112E,34E,,,2024-05-23,1,34
6203,광교더리브,41117-287,1013,0000,2013,개인, , ,"104,200",7,5,2024,중개거래,경기 수원시 영통구,84.92,21,1013,1,N,24.09.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,고층,2024-05-07,1,34
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,000",30,5,2024,중개거래,"경기 수원시 영통구, 인천 부평구",84.92,21,1013,1,N,24.08.30,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,고층,2024-05-30,1,34
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"85,000",17,5,2024,중개거래,경기 수원시 영통구,74.78,2,1013,1,N,24.06.28,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,저층,2024-05-17,1,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"85,000",17,5,2024,중개거래,경기 수원시 영통구,74.78,2,1013,1,N,24.06.28,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,저층,2024-05-17,1,30
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"93,800",1,5,2024,중개거래,경기 수원시영통구,84.92,1,1013,1,N,24.06.28,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,1층,2024-05-01,1,34
6203,광교더리브,41117-287,1013,0000,2013,개인, , ,"102,000",4,5,2024,중개거래,경기 수원시영통구,84.92,11,1013,1,N,24.07.29,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,24.0,중층,2024-05-04,1,34
6206,광교더리브,41117-287,1013,0000,2013,개인, , ,"103,300",2,5,2024,중개거래,경기 수원시 영통구,84.92,12,1013,1,N,24.06.25,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,112D,34D,27.0,중층,2024-05-02,1,34
6204,광교더리브,41117-287,1013,0000,2013,개인, , ,"102,000",29,6,2024,중개거래,경기 수원시 영통구,74.78,13,1013,1,N,24.10.18,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,23.0,중층,2024-06-29,1,30
6204,광교더리브,41117-287,1013,0000,2013,개인, , ,"102,000",29,6,2024,중개거래,경기 수원시 영통구,74.78,13,1013,1,N,24.10.18,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,23.0,중층,2024-06-29,1,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"96,500",26,6,2024,중개거래,경기 수원시 영통구,74.78,9,1013,1,N,24.09.23,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,26.0,중층,2024-06-26,1,30
6201,광교더리브,41117-287,1013,0000,2013,개인, , ,"96,500",26,6,2024,중개거래,경기 수원시 영통구,74.78,9,1013,1,N,24.09.23,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99B,30B,26.0,중층,2024-06-26,1,30
 ,광교더리브,41117-287,1013,0000,2013,개인, , ,"102,000",29,6,2024,중개거래,경기 수원시영통구,74.78,14,1013,1,N, ,센트럴파크로,00034,00000,3177032,02,41117,0,41117,개인,10400,하동,센트럴파크로 34,136913,2025-03-02 21:59,광교더리브,99A,30A,,,2024-06-29,1,30
