articleNo,complexNo,articleName,articleRealEstateTypeName,tradeTypeName,floorInfo,priceChangeState,isPriceModification,dealOrWarrantPrc,rentPrc,areaName,pyeongName,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrMaxPrc,sameAddrMinPrc,cpName,cpPcArticleUrl,latitude,longitude,realtorName,complexName,매물등록경과일,householdCountByPyeong,dealCount_x,leaseCount_x,rentCount_x,shortTermRentCount_x,roomCnt,bathroomCnt,averageTotalPrice,dealPriceMin2,dealPriceMax2,dealPricePerSpaceMin,dealPricePerSpaceMax,dealPriceString,dealPricePerSpaceString,leasePriceString,leasePricePerSpaceString,leasePriceRateString,rentPriceString,rentDepositPriceMin2,rentPriceMin2,rentDepositPriceMax2,rentPriceMax2,매매매물출현율_x,전세매물출현율_x,월세매물출현율_x,provider,baseYearMonthDay,dealUpperPriceLimit,dealAveragePrice,dealLowPriceLimit,dealAveragePriceChangeAmount,leaseUpperPriceLimit,leaseAveragePrice,leaseLowPriceLimit,leaseAveragePriceChangeAmount,rentLowPrice,deposit,rentUpperPrice,upperPriceLimit,averagePriceLimit,lowPriceLimit,priceChangeAmount,leasePerDealRate,floorType,downloadDate,pyeongName3,buildingName2,dealOrWarrantPrc2,pyeong_max_5,pyeong_max_5_DT,pyeong_avg_5,pyeong_med_5,pyeong_min_5,pyeong_min_5_DT,pyeong_max_3,pyeong_max_3_DT,pyeong_avg_3,pyeong_med_3,pyeong_min_3,pyeong_min_3_DT,pyeong_max_1,pyeong_max_1_DT,pyeong_avg_1,pyeong_med_1,pyeong_min_1,pyeong_min_1_DT,pyeongtype_max_5,pyeongtype_avg_5,pyeongtype_min_5,pyeongtype_max_3,pyeongtype_avg_3,pyeongtype_min_3,pyeongtype_max_1,pyeongtype_avg_1,pyeongtype_min_1,totalHouseholdCount,totalLeaseHouseholdCount,permanentLeaseHouseholdCount,nationLeaseHouseholdCount,civilLeaseHouseholdCount,publicLeaseHouseholdCount,longTermLeaseHouseholdCount,etcLeaseHouseholdCount,highFloor,lowFloor,useApproveYmd,totalDongCount,maxSupplyArea,minSupplyArea,dealCount_y,rentCount_y,leaseCount_y,shortTermRentCount_y,batlRatio,btlRatio,parkingPossibleCount,parkingCountByHousehold,constructionCompanyName,pyoengNames,매매매물출현율_y,전세매물출현율_y,월세매물출현율_y,schoolName,walkTime,latestdealDate,latestdealAmount,latestdealFloor,real_price_median,bubble_score,real_max_5_gap,real_min_5_gap,kb_upper_gap,deal_min_gap
2511378325,136913,광교더리브,아파트,월세,저/24,SAME,False,3억,150.0,112E,34E,112,84,남동향,2025-03-05,보증금조정가능 단지 정원뷰 아이키우기좋음,['15년이내' '융자금적은' '방세개' '화장실두개'],6203동,1,3억/150,3억/150,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511378325,37.288744,127.063521,광교더리브 공인중개사사무소,광교더리브,6,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6203,30000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2511381430,136913,광교더리브,아파트,매매,중/23,SAME,False,11억 5000,,112E,34E,112,84,남동향,2025-03-05,깨끗하게 관리잘된집 트인산뷰 잔금여유있음,['15년이내' '방세개' '화장실두개' '중층'],6204동,1,11억 5000,11억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511381430,37.288242,127.06393,광교더리브 공인중개사사무소,광교더리브,6,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6204,115000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,68.75,-14.814814814814813%,78.29457364341086%,-1.2875536480686733%,14.999999999999991%
2511379453,136913,광교더리브,아파트,매매,고/27,SAME,False,12억 5000,,112E,34E,112,84,남서향,2025-03-05,RR 환상적인 원천호수뷰 따뜻하고 깨끗한집 입주언제든 가능,['15년이내' '방세개' '화장실두개' '고층'],6205동,2,12억 5000,12억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511379453,37.288321,127.064415,광교더리브 공인중개사사무소,광교더리브,6,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6205,125000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,84.375,-7.4074074074074066%,93.79844961240309%,7.296137339055786%,25.0%
2511354763,136913,광교더리브,아파트,매매,중/27,SAME,False,12억 5000,,112D,34D,112,84,남서향,2025-03-05,입주가능  최상의호수뷰  밝고깨끗한집  입주일협의가능  햇빛가득한집,['15년이내' '방세개' '화장실두개' '중층'],6205동,3,12억 5000,12억 2000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2511354763,37.288321,127.064415,광교로공인중개사사무소,광교더리브,6,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6205,125000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,84.375,-7.4074074074074066%,93.79844961240309%,7.296137339055786%,21.359223300970864%
2510737535,136913,광교더리브,아파트,매매,고/26,SAME,False,11억,,99A,30A,99,74,남서향,2025-02-28,,['15년이내' '방세개' '화장실두개' '고층'],6201동,1,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2510737535,37.289709,127.062411,팔팔공인중개사사무소,광교더리브,11,97,6,0,0,0,3,2,285127,103000,120000,3433,3999,10억 3000~12억,(3433~3999만원/3.3㎡),,,,,,,,,6.2%,0.0%,0.0%,kbstar,2025-03-07,102000,97500,92000,0,53500,50000,46000,0,0,0,0,53500,50000,46000,0,50~52%,고층,2025-03-11 22:19:39,30,6201,110000,112500,2021-12-27,92732.07547169812,89800.0,77000,2022-11-30,104000,2025-01-20,88697.05882352941,88750.0,77000,2022-11-30,104000,2025-01-20,95980.0,95400.0,85000,2024-05-17,112500.0,92732.07547169812,77000.0,104000.0,88697.05882352941,77000.0,104000.0,95980.0,85000.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-01-20,104000,17,89800.0,94.49339207048459,-2.2222222222222254%,42.85714285714286%,7.843137254901955%,6.796116504854366%
2510407673,136913,광교더리브,아파트,매매,고/27,SAME,False,11억 5000,,112E,34E,112,84,남동향,2025-02-26,추천매물 공원뷰 호수뷰 조율가능,['15년이내' '방세개' '화장실두개' '고층'],6209동,1,11억 5000,11억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2510407673,37.290319,127.063138,더리브 행복한광교공인중개사사무소,광교더리브,13,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6209,115000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,68.75,-14.814814814814813%,78.29457364341086%,-1.2875536480686733%,14.999999999999991%
2508708417,136913,광교더리브,아파트,매매,24/27,SAME,False,12억 5000,,112E,34E,112,84,남서향,2025-02-18,판상형공세권 중앙역도보거리 최고의주거환경,['15년이내' '방세개' '화장실두개' '고층'],6208동,1,12억 5000,12억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2508708417,37.289879,127.063419,광교명품합동공인중개사무소,광교더리브,21,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6208,125000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,84.375,-7.4074074074074066%,93.79844961240309%,7.296137339055786%,25.0%
2510283509,136913,광교더리브,아파트,매매,중/24,SAME,False,11억,,112D,34D,112,84,남향,2025-02-25,단독.전망좋은 깨끗한집.주인거주중.가격조정가.이사일 협의가능,['15년이내' '방세개' '화장실두개' '중층'],6203동,1,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2510283509,37.288744,127.063521,광교더힐공인중개사사무소,광교더리브,14,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6203,110000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,60.9375,-18.518518518518523%,70.54263565891472%,-5.579399141630903%,6.796116504854366%
2508267073,136913,광교더리브,아파트,매매,25/26,SAME,False,11억,,99A,30A,99,74,남서향,2025-02-15,트인 시티뷰 해잘들어오고 따뜻함 집깨끗함,['15년이내' '방세개' '화장실두개' '고층'],6201동,1,11억,11억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2508267073,37.289709,127.062411,광교더리브 공인중개사사무소,광교더리브,24,97,6,0,0,0,3,2,285127,103000,120000,3433,3999,10억 3000~12억,(3433~3999만원/3.3㎡),,,,,,,,,6.2%,0.0%,0.0%,kbstar,2025-03-07,102000,97500,92000,0,53500,50000,46000,0,0,0,0,53500,50000,46000,0,50~52%,고층,2025-03-11 22:19:39,30,6201,110000,112500,2021-12-27,92732.07547169812,89800.0,77000,2022-11-30,104000,2025-01-20,88697.05882352941,88750.0,77000,2022-11-30,104000,2025-01-20,95980.0,95400.0,85000,2024-05-17,112500.0,92732.07547169812,77000.0,104000.0,88697.05882352941,77000.0,104000.0,95980.0,85000.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-01-20,104000,17,89800.0,94.49339207048459,-2.2222222222222254%,42.85714285714286%,7.843137254901955%,6.796116504854366%
2509498550,136913,광교더리브,아파트,매매,고/27,SAME,False,11억 5000,,112E,34E,112,84,남동향,2025-02-21,전세끼고 최고의 중앙공원 신대호수 리조트뷰 조건조정가능,['15년이내' '방세개' '화장실두개' '고층'],6208동,1,11억 5000,11억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2509498550,37.289879,127.063419,광교더리브 공인중개사사무소,광교더리브,18,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6208,115000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,68.75,-14.814814814814813%,78.29457364341086%,-1.2875536480686733%,14.999999999999991%
2509556998,136913,광교더리브,아파트,매매,중/27,SAME,False,13억 5000,,112D,34D,112,84,남동향,2025-02-21,4계절을 느낄수있는 중앙공원 신대호수뷰 내부상태깨끗 ,['15년이내' '방세개' '화장실두개' '중층'],6206동,1,13억 5000,13억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2509556998,37.288908,127.064001,광교더리브 공인중개사사무소,광교더리브,18,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,중층,2025-03-11 22:19:39,34,6206,135000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,100.0,0.0%,109.30232558139537%,15.879828326180267%,31.06796116504855%
2509481743,136913,광교더리브,아파트,매매,고/27,SAME,False,11억 9000,,112D,34D,112,84,남동향,2025-02-21,인테리어 호수뷰 주인거주 조건조율가능,['15년이내' '방세개' '화장실두개' '고층'],6208동,1,11억 9000,11억 9000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2509481743,37.289879,127.063419,더리브 행복한광교공인중개사사무소,광교더리브,18,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,고층,2025-03-11 22:19:39,34,6208,119000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,75.0,-11.851851851851848%,84.49612403100775%,2.145922746781115%,15.533980582524265%
2508320119,136913,광교더리브,아파트,매매,고/24,SAME,False,12억,,99A,30A,99,74,남서향,2025-02-15,주인거주중이사협의,['15년이내' '방세개' '화장실두개' '고층'],6202동,1,12억,12억,부동산렛츠,http://rego.kr/rd/rd.asp?UID=2508320119,37.289472,127.06271,해송종합부동산중개사무소,광교더리브,24,97,6,0,0,0,3,2,285127,103000,120000,3433,3999,10억 3000~12억,(3433~3999만원/3.3㎡),,,,,,,,,6.2%,0.0%,0.0%,kbstar,2025-03-07,102000,97500,92000,0,53500,50000,46000,0,0,0,0,53500,50000,46000,0,50~52%,고층,2025-03-11 22:19:39,30,6202,120000,112500,2021-12-27,92732.07547169812,89800.0,77000,2022-11-30,104000,2025-01-20,88697.05882352941,88750.0,77000,2022-11-30,104000,2025-01-20,95980.0,95400.0,85000,2024-05-17,112500.0,92732.07547169812,77000.0,104000.0,88697.05882352941,77000.0,104000.0,95980.0,85000.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-01-20,104000,17,89800.0,116.51982378854625,6.666666666666665%,55.84415584415585%,17.647058823529417%,16.50485436893203%
2508234338,136913,광교더리브,아파트,매매,저/27,SAME,False,11억 9000,,112D,34D,112,84,남동향,2025-02-15,높은저층 초록초록뷰,['15년이내' '방세개' '화장실두개' '세대당1대'],6208동,1,11억 9000,11억 9000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2508234338,37.289879,127.063419,더리브 행복한광교공인중개사사무소,광교더리브,24,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6208,119000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,75.0,-11.851851851851848%,84.49612403100775%,2.145922746781115%,15.533980582524265%
2508148976,136913,광교더리브,아파트,전세,저/27,SAME,False,7억,,112E,34E,112,84,남동향,2025-02-14,하시입주 집상태매우깨끗,['15년이내' '융자금적은' '방세개' '화장실두개'],6208동,1,7억,7억,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2508148976,37.289879,127.063419,더리브 축복공인중개사사무소,광교더리브,25,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6208,70000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2507272177,136913,광교더리브,아파트,전세,저/27,SAME,False,6억 5000,,112E,34E,112,84,남동향,2025-02-11,즉시입주 도배필름완료  조율가능 융자없음,['15년이내' '융자금없는' '방세개' '화장실두개'],6207동,1,6억 5000,6억 5000,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2507272177,37.289489,127.063659,더리브 행복한광교공인중개사사무소,광교더리브,28,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6207,65000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2512867293,136913,광교더리브,아파트,전세,저/24,SAME,False,5억 9000,,112E,34E,112,84,남동향,2025-03-11,34 컨디션우수 조용하고 아늑한 뷰 신분당선도보권 광교호수공원,['15년이내' '방세개' '화장실두개' '세대당1대'],6203동,1,5억 9000,5억 9000,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2512867293,37.288744,127.063521,대림사랑공인중개사사무소,광교더리브,0,302,29,5,1,0,3,2,323370,100000,130000,2938,3820,10억~13억,(2938~3820만원/3.3㎡),5억 9000~7억,(1734~2057만원/3.3㎡),45~70%,3억/150,30000.0,150.0,30000.0,150.0,9.6%,0.3%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6203,59000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,135000.0,105147.0,85000.0,121000.0,100881.69811320755,86000.0,121000.0,104240.30303030302,92800.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,,,,,
2511525748,136913,광교더리브,아파트,매매,2/27,SAME,False,10억 3000,,112D,34D,112,84,남동향,2025-03-05,주인거주 예쁜 단지 뷰 ,['15년이내' '방세개' '화장실두개' '세대당1대'],6207동,1,10억 3000,10억 3000,한국공인중개사협회,http://www.karhanbang.com/naver_link.asp?UID=2511525748,37.289489,127.063659,광교가이드공인중개사사무소,광교더리브,6,172,17,1,1,0,3,2,323789,103000,140000,3023,4109,10억 3000~14억,(3023~4109만원/3.3㎡),6억,(1761만원/3.3㎡),43~58%,5000/250,5000.0,250.0,5000.0,250.0,9.9%,0.6%,0.0%,kbstar,2025-03-07,116500,109000,100000,0,65500,61000,58000,0,0,0,0,65500,61000,58000,0,56~58%,저층,2025-03-11 22:19:39,34,6207,103000,135000,2022-01-19,103468.61842105263,103000.0,64500,2021-03-09,121000,2024-08-13,99332.94736842105,100000.0,70500,2024-03-29,121000,2024-08-13,103308.95833333333,103550.0,70500,2024-03-29,122000.0,101032.25806451614,64500.0,113000.0,97378.57142857143,70500.0,113000.0,101260.0,70500.0,637,30,0,0,0,30,0,0,27,19,2013-11-04,9,112.64,99.19,58,2,6,0,182,11,927,1.45,"(주)대우건설,(주)이테크건설","99A㎡, 99B㎡, 112E㎡, 112D㎡",9.1%,0.3%,0.9%,산의초등학교,9,2025-03-04,112000,25,103000.0,50.0,-23.703703703703706%,59.68992248062015%,-11.587982832618026%,0.0%
